ITTER107,Territory,TIPO_DATO_VIOLENZA,Data type,TIPOAUT,Perpetrator,TIPOVIOLENZA,Type of violence,CITTADINANZA,Citizenship,CONDIZIONE_DICH4,Labour and professional status,TIME,Select time,Value,Flag Codes,Flags
ITF5,Basilicata,W16_70_PNP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years),NOP,man non-partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,0.7,,
ITF5,Basilicata,W16_70_PNP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years),NOP,man non-partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,1.8,,
ITF5,Basilicata,W16_70_PNP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years),NOP,man non-partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0.2,,
ITF5,Basilicata,W16_70_CFP_LT,women aged 16-70 years who have suffered violence lifetime (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,9.9,,
ITF5,Basilicata,W16_70_CFP_LT,women aged 16-70 years who have suffered violence lifetime (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,7.8,,
ITF5,Basilicata,W16_70_CFP_LT,women aged 16-70 years who have suffered violence lifetime (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,5,,
ITF5,Basilicata,W16_70_CFP_LT,women aged 16-70 years who have suffered violence lifetime (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,1.1,,
ITF5,Basilicata,W16_70_CFP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,4.4,,
ITF5,Basilicata,W16_70_CFP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,3.2,,
ITF5,Basilicata,W16_70_CFP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,2.1,,
ITF5,Basilicata,W16_70_CFP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0.6,,
ITF5,Basilicata,W16_70_CFP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,1.4,,
ITF5,Basilicata,W16_70_CFP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,0.8,,
ITF5,Basilicata,W16_70_CFP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,0.6,,
ITF5,Basilicata,W16_70_CFP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0,,
ITF5,Basilicata,W16_70_CP_LT,women aged 16-70 years who have suffered violence lifetime (% of partnered women 16-70 years),CURR_P,current partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,4.5,,
ITF5,Basilicata,W16_70_CP_LT,women aged 16-70 years who have suffered violence lifetime (% of partnered women 16-70 years),CURR_P,current partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,3.6,,
ITF5,Basilicata,W16_70_CP_LT,women aged 16-70 years who have suffered violence lifetime (% of partnered women 16-70 years),CURR_P,current partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,1.5,,
ITF5,Basilicata,W16_70_CP_LT,women aged 16-70 years who have suffered violence lifetime (% of partnered women 16-70 years),CURR_P,current partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0,,
ITF5,Basilicata,W16_70_CP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of partnered women 16-70 years),CURR_P,current partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,3.2,,
ITF5,Basilicata,W16_70_CP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of partnered women 16-70 years),CURR_P,current partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,2.3,,
ITF5,Basilicata,W16_70_CP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of partnered women 16-70 years),CURR_P,current partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,1.4,,
ITF5,Basilicata,W16_70_CP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of partnered women 16-70 years),CURR_P,current partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0,,
ITF5,Basilicata,W16_70_FP_LT,women aged 16-70 years who have suffered violence by former partner lifetime (% of women 16-70 years with a former partner),EX_P,former partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,15.5,,
ITF5,Basilicata,W16_70_FP_LT,women aged 16-70 years who have suffered violence by former partner lifetime (% of women 16-70 years with a former partner),EX_P,former partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,12.1,,
ITF5,Basilicata,W16_70_FP_LT,women aged 16-70 years who have suffered violence by former partner lifetime (% of women 16-70 years with a former partner),EX_P,former partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,9.3,,
ITF5,Basilicata,W16_70_FP_LT,women aged 16-70 years who have suffered violence by former partner lifetime (% of women 16-70 years with a former partner),EX_P,former partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,2.6,,
ITF5,Basilicata,W16_70_FP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years with a former partner),EX_P,former partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,4.5,,
ITF5,Basilicata,W16_70_FP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years with a former partner),EX_P,former partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,3.2,,
ITF5,Basilicata,W16_70_FP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years with a former partner),EX_P,former partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,2.3,,
ITF5,Basilicata,W16_70_FP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years with a former partner),EX_P,former partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,1.4,,
ITF6,Calabria,W16_70_PNP_LT,women aged 16-70 years who have suffered violence lifetime (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,26.4,,
ITF6,Calabria,W16_70_PNP_LT,women aged 16-70 years who have suffered violence lifetime (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,16.5,,
ITF6,Calabria,W16_70_PNP_LT,women aged 16-70 years who have suffered violence lifetime (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,16.1,,
ITF6,Calabria,W16_70_PNP_LT,women aged 16-70 years who have suffered violence lifetime (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,4.1,,
ITF6,Calabria,W16_70_PNP_LT,women aged 16-70 years who have suffered violence lifetime (% of women 16-70 years),NOP,man non-partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,22.1,,
ITF6,Calabria,W16_70_PNP_LT,women aged 16-70 years who have suffered violence lifetime (% of women 16-70 years),NOP,man non-partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,11.6,,
ITF6,Calabria,W16_70_PNP_LT,women aged 16-70 years who have suffered violence lifetime (% of women 16-70 years),NOP,man non-partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,14.3,,
ITF6,Calabria,W16_70_PNP_LT,women aged 16-70 years who have suffered violence lifetime (% of women 16-70 years),NOP,man non-partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,3.3,,
ITF6,Calabria,W16_70_PNP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,8.5,,
ITF6,Calabria,W16_70_PNP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,4.6,,
ITF6,Calabria,W16_70_PNP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,4.7,,
ITF6,Calabria,W16_70_PNP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0.7,,
ITF6,Calabria,W16_70_PNP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years),NOP,man non-partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,7,,
ITF6,Calabria,W16_70_PNP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years),NOP,man non-partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,3.2,,
ITF6,Calabria,W16_70_PNP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years),NOP,man non-partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,4.3,,
ITF6,Calabria,W16_70_PNP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years),NOP,man non-partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0.4,,
ITF6,Calabria,W16_70_PNP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,3.2,,
ITF6,Calabria,W16_70_PNP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,2.2,,
ITF6,Calabria,W16_70_PNP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,1.4,,
ITF6,Calabria,W16_70_PNP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0.2,,
ITF6,Calabria,W16_70_PNP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years),NOP,man non-partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,2.7,,
ITF6,Calabria,W16_70_PNP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years),NOP,man non-partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,1.5,,
ITF6,Calabria,W16_70_PNP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years),NOP,man non-partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,1.3,,
ITF6,Calabria,W16_70_PNP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years),NOP,man non-partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0.2,,
ITF6,Calabria,W16_70_CFP_LT,women aged 16-70 years who have suffered violence lifetime (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,8.4,,
ITF6,Calabria,W16_70_CFP_LT,women aged 16-70 years who have suffered violence lifetime (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,7.3,,
ITF6,Calabria,W16_70_CFP_LT,women aged 16-70 years who have suffered violence lifetime (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,3.7,,
ITF6,Calabria,W16_70_CFP_LT,women aged 16-70 years who have suffered violence lifetime (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,1.1,,
ITF6,Calabria,W16_70_CFP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,2.4,,
ITF6,Calabria,W16_70_CFP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,2.1,,
ITF6,Calabria,W16_70_CFP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,0.6,,
ITF6,Calabria,W16_70_CFP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0.5,,
ITF6,Calabria,W16_70_CFP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,0.7,,
ITF6,Calabria,W16_70_CFP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,0.7,,
ITF6,Calabria,W16_70_CFP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,0.1,,
ITF6,Calabria,W16_70_CFP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0,,
ITF6,Calabria,W16_70_CP_LT,women aged 16-70 years who have suffered violence lifetime (% of partnered women 16-70 years),CURR_P,current partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,3.3,,
ITF6,Calabria,W16_70_CP_LT,women aged 16-70 years who have suffered violence lifetime (% of partnered women 16-70 years),CURR_P,current partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,2.1,,
ITF6,Calabria,W16_70_CP_LT,women aged 16-70 years who have suffered violence lifetime (% of partnered women 16-70 years),CURR_P,current partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,1.8,,
ITF6,Calabria,W16_70_CP_LT,women aged 16-70 years who have suffered violence lifetime (% of partnered women 16-70 years),CURR_P,current partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0.6,,
ITF6,Calabria,W16_70_CP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of partnered women 16-70 years),CURR_P,current partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,1.6,,
ITF6,Calabria,W16_70_CP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of partnered women 16-70 years),CURR_P,current partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,1.2,,
ITF6,Calabria,W16_70_CP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of partnered women 16-70 years),CURR_P,current partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,0.5,,
ITF6,Calabria,W16_70_CP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of partnered women 16-70 years),CURR_P,current partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0.3,,
ITF6,Calabria,W16_70_FP_LT,women aged 16-70 years who have suffered violence by former partner lifetime (% of women 16-70 years with a former partner),EX_P,former partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,13.2,,
ITF6,Calabria,W16_70_FP_LT,women aged 16-70 years who have suffered violence by former partner lifetime (% of women 16-70 years with a former partner),EX_P,former partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,12.8,,
ITF6,Calabria,W16_70_FP_LT,women aged 16-70 years who have suffered violence by former partner lifetime (% of women 16-70 years with a former partner),EX_P,former partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,4.9,,
ITF6,Calabria,W16_70_FP_LT,women aged 16-70 years who have suffered violence by former partner lifetime (% of women 16-70 years with a former partner),EX_P,former partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,1.4,,
ITF6,Calabria,W16_70_FP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years with a former partner),EX_P,former partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,2.6,,
ITF6,Calabria,W16_70_FP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years with a former partner),EX_P,former partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,2.6,,
ITF6,Calabria,W16_70_FP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years with a former partner),EX_P,former partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,0.6,,
ITF6,Calabria,W16_70_FP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years with a former partner),EX_P,former partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0.5,,
ITG1,Sicilia,W16_70_PNP_LT,women aged 16-70 years who have suffered violence lifetime (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,23.9,,
ITG1,Sicilia,W16_70_PNP_LT,women aged 16-70 years who have suffered violence lifetime (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,14.4,,
ITG1,Sicilia,W16_70_PNP_LT,women aged 16-70 years who have suffered violence lifetime (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,16.8,,
ITG1,Sicilia,W16_70_PNP_LT,women aged 16-70 years who have suffered violence lifetime (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,2.9,,
ITG1,Sicilia,W16_70_PNP_LT,women aged 16-70 years who have suffered violence lifetime (% of women 16-70 years),NOP,man non-partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,17.4,,
ITG1,Sicilia,W16_70_PNP_LT,women aged 16-70 years who have suffered violence lifetime (% of women 16-70 years),NOP,man non-partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,6.8,,
ITG1,Sicilia,W16_70_PNP_LT,women aged 16-70 years who have suffered violence lifetime (% of women 16-70 years),NOP,man non-partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,13.7,,
ITG1,Sicilia,W16_70_PNP_LT,women aged 16-70 years who have suffered violence lifetime (% of women 16-70 years),NOP,man non-partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,1.5,,
ITG1,Sicilia,W16_70_PNP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,8.7,,
ITG1,Sicilia,W16_70_PNP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,5.7,,
ITG1,Sicilia,W16_70_PNP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,5.2,,
ITG1,Sicilia,W16_70_PNP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0.9,,
ITG1,Sicilia,W16_70_PNP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years),NOP,man non-partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,5.1,,
ITG1,Sicilia,W16_70_PNP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years),NOP,man non-partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,2.6,,
ITG1,Sicilia,W16_70_PNP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years),NOP,man non-partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,3.1,,
ITG1,Sicilia,W16_70_PNP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years),NOP,man non-partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0.3,,
ITG1,Sicilia,W16_70_PNP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,3.8,,
ITG1,Sicilia,W16_70_PNP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,2.6,,
ITG1,Sicilia,W16_70_PNP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,1.4,,
ITG1,Sicilia,W16_70_PNP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0.2,,
ITG1,Sicilia,W16_70_PNP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years),NOP,man non-partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,1.3,,
ITG1,Sicilia,W16_70_PNP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years),NOP,man non-partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,0.4,,
ITG1,Sicilia,W16_70_PNP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years),NOP,man non-partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,0.9,,
ITG1,Sicilia,W16_70_PNP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years),NOP,man non-partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0,,
ITG1,Sicilia,W16_70_CFP_LT,women aged 16-70 years who have suffered violence lifetime (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,11.9,,
ITG1,Sicilia,W16_70_CFP_LT,women aged 16-70 years who have suffered violence lifetime (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,10.2,,
ITG1,Sicilia,W16_70_CFP_LT,women aged 16-70 years who have suffered violence lifetime (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,5.1,,
ITG1,Sicilia,W16_70_CFP_LT,women aged 16-70 years who have suffered violence lifetime (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,1.5,,
ITG1,Sicilia,W16_70_CFP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,4.6,,
ITG1,Sicilia,W16_70_CFP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,3.5,,
ITG1,Sicilia,W16_70_CFP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,2.5,,
ITG1,Sicilia,W16_70_CFP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0.7,,
ITG1,Sicilia,W16_70_CFP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,2.7,,
ITG1,Sicilia,W16_70_CFP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,2.4,,
ITG1,Sicilia,W16_70_CFP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,0.5,,
ITG1,Sicilia,W16_70_CFP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0.2,,
ITG1,Sicilia,W16_70_CP_LT,women aged 16-70 years who have suffered violence lifetime (% of partnered women 16-70 years),CURR_P,current partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,5.4,,
ITG1,Sicilia,W16_70_CP_LT,women aged 16-70 years who have suffered violence lifetime (% of partnered women 16-70 years),CURR_P,current partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,4,,
