ITTER107,Territorio,TIPO_DATO_FOL,Tipo dato,SEXISTAT1,Sesso,ETA1,Classe di età,TITOLO_STUDIO,Titolo di studio,TIME,Seleziona periodo,Value,Flag Codes,Flags
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y45-49,45-49 anni,99,totale,2019,2019,1135.037,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y45-49,45-49 anni,99,totale,2020,2020,1125.923,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,3,"licenza di scuola elementare, nessun titolo di studio",2019,2019,21.197,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,3,"licenza di scuola elementare, nessun titolo di studio",2020,2020,19.075,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,4,licenza di scuola media,2019,2019,338.28,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,4,licenza di scuola media,2020,2020,314.334,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,5,diploma 2-3 anni (qualifica professionale),2019,2019,121.216,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,5,diploma 2-3 anni (qualifica professionale),2020,2020,112.57,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,6,diploma 4-5 anni (maturità),2019,2019,399.58,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,6,diploma 4-5 anni (maturità),2020,2020,430.875,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,11,laurea e post-laurea,2019,2019,250.334,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,11,laurea e post-laurea,2020,2020,244.192,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,99,totale,2019,2019,1130.606,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,99,totale,2020,2020,1121.045,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,3,"licenza di scuola elementare, nessun titolo di studio",2019,2019,48.213,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,3,"licenza di scuola elementare, nessun titolo di studio",2020,2020,43.094,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,4,licenza di scuola media,2019,2019,750.882,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,4,licenza di scuola media,2020,2020,719.729,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,5,diploma 2-3 anni (qualifica professionale),2019,2019,237.046,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,5,diploma 2-3 anni (qualifica professionale),2020,2020,230.453,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,6,diploma 4-5 anni (maturità),2019,2019,788.158,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,6,diploma 4-5 anni (maturità),2020,2020,826.034,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,11,laurea e post-laurea,2019,2019,441.345,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,11,laurea e post-laurea,2020,2020,427.659,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,99,totale,2019,2019,2265.644,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,99,totale,2020,2020,2246.968,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y45-49,45-49 anni,3,"licenza di scuola elementare, nessun titolo di studio",2019,2019,16.142,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y45-49,45-49 anni,3,"licenza di scuola elementare, nessun titolo di studio",2020,2020,15.466,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y45-49,45-49 anni,4,licenza di scuola media,2019,2019,247.669,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y45-49,45-49 anni,4,licenza di scuola media,2020,2020,243.218,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y45-49,45-49 anni,5,diploma 2-3 anni (qualifica professionale),2019,2019,54.269,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y45-49,45-49 anni,5,diploma 2-3 anni (qualifica professionale),2020,2020,62.337,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y45-49,45-49 anni,6,diploma 4-5 anni (maturità),2019,2019,222.703,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y45-49,45-49 anni,6,diploma 4-5 anni (maturità),2020,2020,222.79,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y45-49,45-49 anni,11,laurea e post-laurea,2019,2019,115.536,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y45-49,45-49 anni,11,laurea e post-laurea,2020,2020,107.524,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y45-49,45-49 anni,99,totale,2019,2019,656.319,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y45-49,45-49 anni,99,totale,2020,2020,651.334,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,3,"licenza di scuola elementare, nessun titolo di studio",2019,2019,12.331,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,3,"licenza di scuola elementare, nessun titolo di studio",2020,2020,12.505,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,4,licenza di scuola media,2019,2019,200.065,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,4,licenza di scuola media,2020,2020,181.943,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,5,diploma 2-3 anni (qualifica professionale),2019,2019,64.682,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,5,diploma 2-3 anni (qualifica professionale),2020,2020,64.042,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,6,diploma 4-5 anni (maturità),2019,2019,231.483,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,6,diploma 4-5 anni (maturità),2020,2020,243.977,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,11,laurea e post-laurea,2019,2019,144.013,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,11,laurea e post-laurea,2020,2020,144.191,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,99,totale,2019,2019,652.574,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,99,totale,2020,2020,646.658,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,3,"licenza di scuola elementare, nessun titolo di studio",2019,2019,28.473,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,3,"licenza di scuola elementare, nessun titolo di studio",2020,2020,27.971,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,4,licenza di scuola media,2019,2019,447.735,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,4,licenza di scuola media,2020,2020,425.161,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,5,diploma 2-3 anni (qualifica professionale),2019,2019,118.952,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,5,diploma 2-3 anni (qualifica professionale),2020,2020,126.378,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,6,diploma 4-5 anni (maturità),2019,2019,454.185,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,6,diploma 4-5 anni (maturità),2020,2020,466.767,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,11,laurea e post-laurea,2019,2019,259.549,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,11,laurea e post-laurea,2020,2020,251.715,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,99,totale,2019,2019,1308.894,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,99,totale,2020,2020,1297.992,,
ITD,Nord-est,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y45-49,45-49 anni,3,"licenza di scuola elementare, nessun titolo di studio",2019,2019,10.874,,
ITD,Nord-est,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y45-49,45-49 anni,3,"licenza di scuola elementare, nessun titolo di studio",2020,2020,8.553,,
ITD,Nord-est,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y45-49,45-49 anni,4,licenza di scuola media,2019,2019,164.933,,
ITD,Nord-est,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y45-49,45-49 anni,4,licenza di scuola media,2020,2020,162.177,,
ITD,Nord-est,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y45-49,45-49 anni,5,diploma 2-3 anni (qualifica professionale),2019,2019,61.561,,
ITD,Nord-est,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y45-49,45-49 anni,5,diploma 2-3 anni (qualifica professionale),2020,2020,55.546,,
ITD,Nord-est,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y45-49,45-49 anni,6,diploma 4-5 anni (maturità),2019,2019,165.875,,
ITD,Nord-est,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y45-49,45-49 anni,6,diploma 4-5 anni (maturità),2020,2020,172.369,,
ITD,Nord-est,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y45-49,45-49 anni,11,laurea e post-laurea,2019,2019,75.475,,
ITD,Nord-est,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y45-49,45-49 anni,11,laurea e post-laurea,2020,2020,75.943,,
ITD,Nord-est,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y45-49,45-49 anni,99,totale,2019,2019,478.718,,
ITD,Nord-est,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y45-49,45-49 anni,99,totale,2020,2020,474.589,,
ITD,Nord-est,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,3,"licenza di scuola elementare, nessun titolo di studio",2019,2019,8.866,,
ITD,Nord-est,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,3,"licenza di scuola elementare, nessun titolo di studio",2020,2020,6.57,,
ITD,Nord-est,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,4,licenza di scuola media,2019,2019,138.214,,
ITD,Nord-est,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,4,licenza di scuola media,2020,2020,132.39,,
ITD,Nord-est,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,5,diploma 2-3 anni (qualifica professionale),2019,2019,56.534,,
ITD,Nord-est,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,5,diploma 2-3 anni (qualifica professionale),2020,2020,48.528,,
ITD,Nord-est,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,6,diploma 4-5 anni (maturità),2019,2019,168.098,,
ITD,Nord-est,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,6,diploma 4-5 anni (maturità),2020,2020,186.897,,
ITD,Nord-est,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,11,laurea e post-laurea,2019,2019,106.321,,
ITD,Nord-est,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,11,laurea e post-laurea,2020,2020,100.001,,
ITD,Nord-est,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,99,totale,2019,2019,478.032,,
ITD,Nord-est,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,99,totale,2020,2020,474.387,,
ITD,Nord-est,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,3,"licenza di scuola elementare, nessun titolo di studio",2019,2019,19.74,,
ITD,Nord-est,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,3,"licenza di scuola elementare, nessun titolo di studio",2020,2020,15.123,,
ITD,Nord-est,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,4,licenza di scuola media,2019,2019,303.147,,
ITD,Nord-est,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,4,licenza di scuola media,2020,2020,294.568,,
ITD,Nord-est,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,5,diploma 2-3 anni (qualifica professionale),2019,2019,118.094,,
ITD,Nord-est,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,5,diploma 2-3 anni (qualifica professionale),2020,2020,104.075,,
ITD,Nord-est,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,6,diploma 4-5 anni (maturità),2019,2019,333.973,,
ITD,Nord-est,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,6,diploma 4-5 anni (maturità),2020,2020,359.267,,
ITD,Nord-est,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,11,laurea e post-laurea,2019,2019,181.796,,
ITD,Nord-est,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,11,laurea e post-laurea,2020,2020,175.944,,
ITD,Nord-est,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,99,totale,2019,2019,956.75,,
ITD,Nord-est,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,99,totale,2020,2020,948.976,,
ITE,Centro,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y45-49,45-49 anni,3,"licenza di scuola elementare, nessun titolo di studio",2019,2019,13.067,,
ITE,Centro,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y45-49,45-49 anni,3,"licenza di scuola elementare, nessun titolo di studio",2020,2020,12.679,,
ITE,Centro,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y45-49,45-49 anni,4,licenza di scuola media,2019,2019,161.278,,
ITE,Centro,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y45-49,45-49 anni,4,licenza di scuola media,2020,2020,153.428,,
ITE,Centro,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y45-49,45-49 anni,5,diploma 2-3 anni (qualifica professionale),2019,2019,21.535,,
ITE,Centro,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y45-49,45-49 anni,5,diploma 2-3 anni (qualifica professionale),2020,2020,21.273,,
ITE,Centro,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y45-49,45-49 anni,6,diploma 4-5 anni (maturità),2019,2019,192.099,,
ITE,Centro,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y45-49,45-49 anni,6,diploma 4-5 anni (maturità),2020,2020,188.684,,
ITE,Centro,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y45-49,45-49 anni,11,laurea e post-laurea,2019,2019,90.294,,
ITE,Centro,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y45-49,45-49 anni,11,laurea e post-laurea,2020,2020,98.801,,
ITE,Centro,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y45-49,45-49 anni,99,totale,2019,2019,478.273,,
ITE,Centro,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y45-49,45-49 anni,99,totale,2020,2020,474.864,,
ITE,Centro,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,3,"licenza di scuola elementare, nessun titolo di studio",2019,2019,14.995,,
ITE,Centro,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,3,"licenza di scuola elementare, nessun titolo di studio",2020,2020,10.348,,
ITE,Centro,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,4,licenza di scuola media,2019,2019,127.43,,
ITE,Centro,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,4,licenza di scuola media,2020,2020,131.046,,
ITE,Centro,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,5,diploma 2-3 anni (qualifica professionale),2019,2019,19.5,,
ITE,Centro,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,5,diploma 2-3 anni (qualifica professionale),2020,2020,20.238,,
ITE,Centro,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,6,diploma 4-5 anni (maturità),2019,2019,209.426,,
ITE,Centro,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,6,diploma 4-5 anni (maturità),2020,2020,202.28,,
ITE,Centro,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,11,laurea e post-laurea,2019,2019,129.485,,
ITE,Centro,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,11,laurea e post-laurea,2020,2020,133.543,,
ITE,Centro,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,99,totale,2019,2019,500.837,,
ITE,Centro,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,99,totale,2020,2020,497.455,,
ITE,Centro,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,3,"licenza di scuola elementare, nessun titolo di studio",2019,2019,28.062,,
ITE,Centro,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,3,"licenza di scuola elementare, nessun titolo di studio",2020,2020,23.028,,
ITE,Centro,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,4,licenza di scuola media,2019,2019,288.708,,
ITE,Centro,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,4,licenza di scuola media,2020,2020,284.474,,
ITE,Centro,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,5,diploma 2-3 anni (qualifica professionale),2019,2019,41.035,,
ITE,Centro,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,5,diploma 2-3 anni (qualifica professionale),2020,2020,41.511,,
ITE,Centro,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,6,diploma 4-5 anni (maturità),2019,2019,401.525,,
ITE,Centro,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,6,diploma 4-5 anni (maturità),2020,2020,390.963,,
ITE,Centro,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,11,laurea e post-laurea,2019,2019,219.779,,
ITE,Centro,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,11,laurea e post-laurea,2020,2020,232.344,,
ITE,Centro,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,99,totale,2019,2019,979.109,,
ITE,Centro,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,99,totale,2020,2020,972.319,,
ITFG,Mezzogiorno,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y45-49,45-49 anni,3,"licenza di scuola elementare, nessun titolo di studio",2019,2019,57.793,,
ITFG,Mezzogiorno,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y45-49,45-49 anni,3,"licenza di scuola elementare, nessun titolo di studio",2020,2020,57.688,,
ITFG,Mezzogiorno,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y45-49,45-49 anni,4,licenza di scuola media,2019,2019,340.844,,
ITFG,Mezzogiorno,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y45-49,45-49 anni,4,licenza di scuola media,2020,2020,327.46,,
ITFG,Mezzogiorno,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y45-49,45-49 anni,5,diploma 2-3 anni (qualifica professionale),2019,2019,21.325,,
ITFG,Mezzogiorno,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y45-49,45-49 anni,5,diploma 2-3 anni (qualifica professionale),2020,2020,22.314,,
ITFG,Mezzogiorno,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y45-49,45-49 anni,6,diploma 4-5 anni (maturità),2019,2019,245.853,,
ITFG,Mezzogiorno,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y45-49,45-49 anni,6,diploma 4-5 anni (maturità),2020,2020,245.408,,
ITFG,Mezzogiorno,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y45-49,45-49 anni,11,laurea e post-laurea,2019,2019,95.111,,
ITFG,Mezzogiorno,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y45-49,45-49 anni,11,laurea e post-laurea,2020,2020,105.163,,
ITFG,Mezzogiorno,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y45-49,45-49 anni,99,totale,2019,2019,760.926,,
ITFG,Mezzogiorno,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y45-49,45-49 anni,99,totale,2020,2020,758.033,,
ITFG,Mezzogiorno,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,3,"licenza di scuola elementare, nessun titolo di studio",2019,2019,66.613,,
ITFG,Mezzogiorno,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,3,"licenza di scuola elementare, nessun titolo di studio",2020,2020,61.901,,
ITFG,Mezzogiorno,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,4,licenza di scuola media,2019,2019,328.46,,
ITFG,Mezzogiorno,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,4,licenza di scuola media,2020,2020,324.599,,
ITFG,Mezzogiorno,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,5,diploma 2-3 anni (qualifica professionale),2019,2019,18.751,,
ITFG,Mezzogiorno,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,5,diploma 2-3 anni (qualifica professionale),2020,2020,17.382,,
ITFG,Mezzogiorno,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,6,diploma 4-5 anni (maturità),2019,2019,255.378,,
ITFG,Mezzogiorno,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,6,diploma 4-5 anni (maturità),2020,2020,256.597,,
ITFG,Mezzogiorno,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,11,laurea e post-laurea,2019,2019,127.198,,
ITFG,Mezzogiorno,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,11,laurea e post-laurea,2020,2020,129.949,,
ITFG,Mezzogiorno,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,99,totale,2019,2019,796.399,,
ITFG,Mezzogiorno,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y45-49,45-49 anni,99,totale,2020,2020,790.428,,
ITFG,Mezzogiorno,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,3,"licenza di scuola elementare, nessun titolo di studio",2019,2019,124.406,,
ITFG,Mezzogiorno,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,3,"licenza di scuola elementare, nessun titolo di studio",2020,2020,119.589,,
ITFG,Mezzogiorno,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,4,licenza di scuola media,2019,2019,669.305,,
ITFG,Mezzogiorno,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,4,licenza di scuola media,2020,2020,652.059,,
ITFG,Mezzogiorno,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,5,diploma 2-3 anni (qualifica professionale),2019,2019,40.076,,
ITFG,Mezzogiorno,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,5,diploma 2-3 anni (qualifica professionale),2020,2020,39.696,,
ITFG,Mezzogiorno,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,6,diploma 4-5 anni (maturità),2019,2019,501.23,,
ITFG,Mezzogiorno,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,6,diploma 4-5 anni (maturità),2020,2020,502.005,,
ITFG,Mezzogiorno,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,11,laurea e post-laurea,2019,2019,222.31,,
ITFG,Mezzogiorno,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,11,laurea e post-laurea,2020,2020,235.112,,
ITFG,Mezzogiorno,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,99,totale,2019,2019,1557.326,,
ITFG,Mezzogiorno,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y45-49,45-49 anni,99,totale,2020,2020,1548.461,,
IT,Italia,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y50-54,50-54 anni,3,"licenza di scuola elementare, nessun titolo di studio",2019,2019,123.207,,
IT,Italia,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y50-54,50-54 anni,3,"licenza di scuola elementare, nessun titolo di studio",2020,2020,119.972,,
IT,Italia,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y50-54,50-54 anni,4,licenza di scuola media,2019,2019,1039.497,,
